Columnas: {
 1. Generacion
Caudal 1
Caudal 2
Caudal 3
Caudal 4
Caudal 5
Caudal 6
Caudal 7
Caudal 8
Caudal 9
Caudal 10
Caudal 11
Caudal 12
}
84 	130.385179 	80.121319 	70.950962 	78.695244 	78.677591 	68.939220 	64.600196 	65.751947 	70.832511 	69.759882 	59.177216 	48.159470 	
85 	80.670986 	63.213546 	54.148006 	54.569095 	55.222852 	49.930540 	46.059421 	45.602452 	48.273369 	48.293718 	42.244887 	35.399826 	
86 	38.063184 	34.621714 	35.086220 	55.021081 	59.515295 	50.442551 	49.819403 	55.417627 	64.471308 	63.750458 	50.911140 	39.368295 	
87 	31.089591 	28.964282 	29.780356 	45.394799 	51.945729 	47.618186 	47.501775 	51.997680 	59.760903 	60.969162 	52.323816 	42.796491 	
88 	34.097606 	28.190732 	26.045679 	39.507009 	42.839998 	35.264501 	33.805507 	37.547057 	44.426653 	43.780814 	33.888023 	26.505331 	
89 	43.038090 	33.095431 	26.381365 	26.360373 	29.840935 	29.417478 	28.859355 	30.451362 	34.560427 	36.665038 	32.998083 	27.714364 	
90 	45.460531 	39.131068 	37.419674 	54.120672 	60.656107 	54.014328 	52.279115 	56.466528 	64.887529 	65.602821 	54.459345 	42.319808 	
91 	71.931256 	61.955816 	56.252933 	66.741521 	69.132432 	61.376143 	58.512896 	60.835488 	66.879314 	66.670931 	56.797311 	46.218111 	
92 	65.246447 	48.627660 	42.158204 	61.897792 	68.627133 	57.668957 	53.684516 	58.374246 	68.852503 	68.911761 	53.251627 	36.976799 	
93 	37.800539 	35.945701 	37.846894 	65.881059 	67.164566 	50.922883 	50.493048 	58.550625 	69.904391 	66.049710 	46.909494 	33.304558 	
94 	43.425068 	37.701491 	36.236921 	52.806829 	59.331839 	52.933019 	51.364671 	55.575817 	63.910596 	64.677592 	53.775830 	41.819863 	
95 	45.285428 	35.728643 	33.789917 	56.369829 	64.948121 	55.231662 	52.028331 	57.193607 	67.949610 	68.230503 	52.722581 	36.409088 	
96 	40.472427 	36.362604 	35.635705 	50.165190 	55.794591 	50.617807 	49.833846 	53.840849 	61.248350 	62.126719 	53.098213 	43.171502 	
97 	34.934376 	32.139824 	32.259556 	47.462616 	53.636020 	48.900809 	48.470668 	52.759889 	60.393123 	61.454488 	52.578893 	42.782813 	
98 	119.675741 	38.215675 	33.666825 	54.633740 	55.408671 	35.957714 	32.669624 	39.091555 	49.165600 	43.273310 	23.953974 	15.181263 	
99 	33.299889 	29.776672 	29.117529 	44.928774 	50.048585 	43.529294 	42.601980 	46.925701 	54.718489 	54.964390 	44.829588 	35.245161 	
100 	148.447743 	83.281608 	75.021137 	83.420940 	82.687400 	72.282255 	68.102797 	69.364038 	74.270299 	72.583078 	61.588372 	50.892140 	
101 	37.895246 	34.692169 	34.308006 	49.900521 	56.097303 	50.778182 	49.970510 	54.203184 	62.020130 	62.932992 	53.408424 	43.029578 	
102 	34.967081 	32.195361 	32.319441 	47.512756 	53.684508 	48.954064 	48.523895 	52.808878 	60.438037 	61.497853 	52.633191 	42.872187 	
103 	41.363996 	36.513485 	35.510883 	51.804611 	58.297709 	52.336348 	51.053676 	55.283949 	63.453259 	64.296587 	53.882336 	42.435710 	
104 	38.668520 	35.247284 	34.764963 	49.501240 	55.299517 	50.244550 	49.553366 	53.637791 	61.116486 	62.044531 	53.054432 	43.197163 	
105 	78.692714 	62.965697 	57.029953 	67.371345 	69.627860 	61.737901 	58.777390 	61.034672 	67.037381 	66.779970 	56.846054 	46.232890 	
106 	34.882018 	32.145719 	32.269193 	47.454149 	53.616771 	48.886644 	48.460118 	52.745797 	60.371169 	61.430180 	52.569880 	42.808929 	
107 	36.756465 	36.382567 	38.219860 	66.630643 	67.715715 	51.028536 	50.540290 	58.692114 	70.160126 	66.129520 	46.596846 	32.785600 	
108 	55.336286 	44.209506 	39.901942 	58.376713 	65.115527 	56.045221 	52.945954 	57.327861 	66.879804 	67.245288 	53.442630 	38.594009 	
109 	35.039134 	32.264287 	32.371659 	47.542226 	53.699770 	48.962484 	48.524399 	52.800097 	60.421006 	61.475575 	52.614990 	42.873681 	
110 	78.623051 	67.206936 	60.442322 	70.096923 	71.816253 	63.507710 	60.201481 	62.174201 	67.943909 	67.509472 	57.444149 	46.718490 	
111 	34.925393 	32.210206 	32.337157 	47.523593 	53.694059 	48.966601 	48.536082 	52.817868 	60.444095 	61.502573 	52.645334 	42.908212 	
112 	34.311045 	32.105419 	32.224180 	47.385386 	53.540766 	48.814720 	48.384228 	52.660404 	60.276870 	61.333083 	52.487618 	42.770737 	
113 	40.471820 	34.463907 	30.235707 	30.843815 	32.966533 	31.638449 	30.329932 	30.789494 	33.332526 	34.562412 	31.442164 	27.141551 	
114 	33.998952 	31.618870 	31.840186 	47.141974 	53.392162 	48.702991 	48.308260 	52.631032 	60.298616 	61.380289 	52.511036 	42.733525 	
115 	45.180363 	34.376788 	28.197851 	38.415700 	42.560542 	35.340562 	32.245408 	34.811061 	41.529079 	41.602772 	31.958306 	23.571210 	
116 	34.326552 	31.926041 	32.078234 	47.330691 	53.540077 	48.812653 	48.386882 	52.686596 	60.338114 	61.404321 	52.518891 	42.732576 	
117 	49.167115 	43.910818 	41.792480 	55.184146 	59.886384 	53.969349 	52.598342 	56.127652 	63.150308 	63.708248 	54.449147 	44.421685 	
118 	35.103854 	33.243118 	33.901890 	53.029394 	57.726092 	49.480471 	49.043264 	54.480711 	63.255241 	62.820454 	50.805982 	39.843361 	
119 	33.975543 	31.393748 	31.638561 	47.035426 	53.329722 	48.634677 	48.252272 	52.609006 	60.312642 	61.409603 	52.484849 	42.504021 	
120 	78.740071 	69.271355 	63.107302 	72.209890 	73.635527 	65.700904 	62.590113 	64.390809 	69.713077 	69.172968 	59.654937 	49.603164 	
121 	34.400232 	35.755691 	39.070171 	73.909438 	72.884073 	51.011581 	50.788128 	60.890161 	74.181995 	67.880675 	43.633948 	28.201060 	
122 	74.238760 	47.867221 	40.060356 	73.335383 	76.051629 	53.543445 	49.988201 	59.591426 	74.951298 	70.493543 	44.237231 	24.130824 	
123 	34.946487 	32.414265 	32.472727 	47.537045 	53.630639 	48.886808 	48.435801 	52.680569 	60.261072 	61.301156 	52.479662 	42.816159 	
124 	34.498421 	32.150267 	32.284942 	47.358844 	53.470312 	48.784536 	48.382026 	52.650207 	60.230318 	61.289694 	52.516963 	42.879879 	
125 	34.530353 	32.150811 	32.297976 	47.498355 	53.687030 	48.966393 	48.533021 	52.811466 	60.441990 	61.498735 	52.647492 	42.957048 	
126 	35.027517 	29.296686 	25.489386 	27.912675 	31.832917 	30.790960 	29.892829 	31.199941 	34.890678 	36.455688 	32.640842 	27.717124 	
127 	40.503004 	42.199027 	46.523868 	93.323915 	87.462246 	54.303780 	53.793340 	67.336529 	84.161579 	73.105184 	38.858464 	19.555839 	
128 	36.801732 	34.135696 	34.079014 	48.991637 	54.992905 	50.197876 	49.682671 	53.856381 	61.379315 	62.379642 	53.577317 	43.980451 	
129 	30.009980 	26.499784 	25.209334 	37.068909 	41.566698 	36.736116 	35.821135 	39.143320 	45.470826 	46.039942 	38.314010 	31.143253 	
130 	34.849923 	32.502703 	32.678099 	48.324704 	54.203160 	48.968858 	48.544274 	52.972523 	60.720069 	61.548692 	52.287764 	42.453574 	
131 	27.949919 	27.188772 	28.261488 	42.258408 	47.956979 	44.323339 	44.719462 	49.091546 	56.207242 	57.471780 	50.188574 	42.291314 	
132 	34.834852 	32.317945 	32.398428 	47.585839 	53.750816 	48.984579 	48.519945 	52.785877 	60.415177 	61.460328 	52.569044 	42.824044 	
133 	35.130860 	32.512880 	32.549143 	47.746899 	53.908146 	49.104414 	48.611743 	52.869183 	60.505326 	61.541258 	52.610378 	42.822553 	
134 	183.912515 	44.970191 	49.434921 	99.891223 	92.321212 	55.451785 	54.795428 	69.393563 	87.293514 	74.678376 	37.214853 	16.652009 	
135 	35.187587 	32.916568 	33.152614 	48.265050 	54.434591 	49.793275 	49.396225 	53.653646 	61.237755 	62.291547 	53.560373 	44.040042 	
136 	40.309925 	41.963465 	46.136148 	92.331188 	86.670110 	53.999657 	53.463813 	66.832202 	83.489661 	72.665384 	38.848053 	19.621786 	
137 	66.623597 	57.802987 	52.842716 	63.996564 	66.918688 	59.544535 	56.990600 	59.583521 	65.870673 	65.837124 	56.069399 	45.601843 	
138 	90.906998 	61.135765 	55.559757 	66.174023 	68.681706 	61.000437 	58.190029 	60.562898 	66.667484 	66.496557 	56.656274 	46.176102 	
139 	33.298920 	32.570800 	36.718485 	74.315324 	73.131280 	49.755459 	49.765856 	60.734233 	74.939325 	68.056556 	42.189748 	26.143933 	
140 	34.707290 	32.285328 	32.349763 	47.969408 	53.791096 	48.444670 	47.939135 	52.321562 	60.061205 	60.835232 	51.508748 	41.746167 	
141 	32.355375 	30.216039 	30.671491 	46.801831 	53.539029 	48.739895 	48.280727 	52.748490 	60.728015 	61.843000 	52.550972 	42.322946 	
142 	34.720854 	32.199075 	32.294403 	47.496303 	53.671554 	48.912412 	48.454395 	52.726473 	60.360783 	61.409543 	52.518924 	42.771530 	
